    158,  0.499237806,  0.549111128
    159,  0.374969423,  0.474438876
    160,  0.069489032,  0.641766429
    161, 0.0408091322,  0.740139425
    162, 0.0711525083,  0.277380377
    163, 0.0704698637,   0.43800348
    164,  0.071007289,  0.356720388
    165,  0.174810156,  0.273439765
    166,  0.145142347,  0.246508926
    167,   0.31747067,  0.416979909
    168,  0.288703859,  0.388248891
    169,  0.259960949,   0.35951215
    170,  0.231279477,  0.330780059
    171, 0.0732092112,  0.238485172
    172,  0.112077557,  0.221299574
    173,  0.429437846,  0.530495346
    174,  0.203092486,  0.302117914
    175, 0.0703583956,  0.519337177
    176, 0.0704071894,   0.47867161
    177, 0.0707497448,  0.317030191
    178, 0.0709455311,  0.397233605
    179,  0.346250892,  0.445700616
    180,  0.402935475,  0.501894474
    181, 0.0670126155,  0.680244982
    182, 0.0684373602,  0.771546245
    183, 0.0323087648,  0.777047634
    184,  0.508742452,  0.606246531
    185, 0.0828901604,  0.737086952
    186,  0.119063683,  0.730632603
    187,   0.15418084,  0.723159194
    188,  0.412991703,  0.615541518
    189,   0.38109234,  0.634345949
    190,  0.188259751,  0.714821875
    191,   0.34968254,  0.651049733
    192,  0.221536711,  0.705204666
    193,  0.254263461,  0.694035649
    194,  0.318158537,  0.667192757
    195,  0.286423355,  0.681268573
    196,  0.449151516,  0.597184479
    197,  0.457694173,   0.55872339
    198,  0.070149973,  0.601308525
    199, 0.0755752176,  0.199423462
    200,  0.249640629,  0.398730397
    201,  0.105876409,  0.336509705
    202,  0.107642025,  0.376323789
    203,  0.106540054,  0.417748272
    204,  0.105518878,  0.458932459
    205,  0.164959252,  0.311906338
    206,  0.191649288,  0.341519356
    207,  0.220919862,  0.370167434
    208,  0.278300911,  0.427484721
    209,   0.13834177,  0.284692377
    210,  0.104389019,  0.298843443
    211,  0.105325416,  0.499490947
    212,   0.30708009,  0.456203997
    213,  0.107385404,   0.26120165
    214,  0.100501575,  0.665932178
    215,   0.36468628,  0.514155984
    216,  0.335896701,  0.484997839
    217,  0.392855316,    0.5361408
    218, 0.0702868775,  0.560197532
    219, 0.0940426663,  0.703256547
    220,  0.487347782,   0.58488059
    221,  0.127889439,  0.693651557
    222,  0.161869541,   0.68441546
    223,  0.382206172,  0.598834515
    224,  0.321090639,  0.628561258
    225,  0.194851592,  0.677016914
    226,  0.289746791,  0.642726898
    227,  0.352783769,  0.611804187
    228,  0.226000339,  0.668264568
    229,    0.2571913,  0.655993402
    230,  0.411592036,  0.571500242
    231,  0.104317158,  0.625048637
    232,  0.324307054,  0.526857913
    233,  0.105383404,  0.539984941
    234,  0.143170193,   0.39873156
    235,  0.146856904,  0.351942062
    236,  0.181384981,  0.382650524
    237,  0.210962653,  0.410925627
    238,  0.238889307,  0.439179808
    239,   0.13946943,  0.439739734
    240,  0.132084668,  0.316778779
    241,  0.139934629,  0.478267401
    242,  0.267380565,  0.467414111
    243,  0.295887083,  0.496294945
    244,  0.105880119,  0.582367837
    245,  0.357762605,  0.565124154
    246, 0.0639139861,  0.712027013
    247,  0.134808227,   0.65346545
    248,  0.171442583,   0.64748317
    249,  0.326843202,  0.595548272
    250,  0.202107012,  0.648242593
    251,  0.226937741,  0.633021176
    252,  0.295902103,  0.604871154
    253,  0.260684341,  0.617349982
    254,  0.141902998,  0.518349409
    255,  0.199958906,  0.450988322
    256,    0.1737037,  0.423503011
    257,  0.283096492,  0.536955595
    258,  0.226818711,  0.479826719
    259,  0.255583912,  0.508232474
    260,   0.14297837,  0.560947537
    261,  0.147475258,  0.609359443
    262,   0.30961284,  0.567722321
    263,  0.192296565,  0.617978394
    264,  0.226270944,  0.589684069
    265,  0.269923925,   0.57739836
    266,  0.181571886,  0.492121786
    267,   0.16692771,  0.456924051
    268,  0.182795063,  0.578618824
    269,  0.243366688,  0.548128128
    270,  0.179095536,  0.537756026
    271,  0.215902969,  0.520244479
    272,  0.209486246,  0.554886341
